2024-08-28 08:38:57,329 [INFO] MainUpdater:2873 - connection check result : 22
2024-08-28 08:38:57,377 [INFO] MainUpdater:2873 - connection check result : 22
2024-08-28 08:38:58,803 [INFO] MicroXplorer:468 - Change Database Path : 
2024-08-28 08:38:58,803 [INFO] MicroXplorer:498 - Change Database Version : DB.6.0.120
2024-08-28 08:38:58,813 [ERROR] ProjectManagerView:394 - 
java.lang.NullPointerException: Cannot invoke "javax.swing.JTextField.getText()" because the return value of "java.util.List.get(int)" is null
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab$10.caretUpdate(ProjectChoiceTab.java:2622) ~[filemanager.jar:?]
	at javax.swing.text.JTextComponent.fireCaretUpdate(JTextComponent.java:412) ~[?:?]
	at javax.swing.text.JTextComponent$MutableCaretEvent.fire(JTextComponent.java:4491) ~[?:?]
	at javax.swing.text.JTextComponent$MutableCaretEvent.stateChanged(JTextComponent.java:4513) ~[?:?]
	at javax.swing.text.DefaultCaret.fireStateChanged(DefaultCaret.java:842) ~[?:?]
	at javax.swing.text.DefaultCaret.changeCaretPosition(DefaultCaret.java:1313) ~[?:?]
	at javax.swing.text.DefaultCaret.handleSetDot(DefaultCaret.java:1212) ~[?:?]
	at javax.swing.text.DefaultCaret.setDot(DefaultCaret.java:1193) ~[?:?]
	at javax.swing.text.DefaultCaret$Handler.insertUpdate(DefaultCaret.java:1789) ~[?:?]
	at javax.swing.text.AbstractDocument.fireInsertUpdate(AbstractDocument.java:226) ~[?:?]
	at javax.swing.text.AbstractDocument.handleInsertString(AbstractDocument.java:780) ~[?:?]
	at javax.swing.text.AbstractDocument.insertString(AbstractDocument.java:739) ~[?:?]
	at javax.swing.text.PlainDocument.insertString(PlainDocument.java:131) ~[?:?]
	at javax.swing.text.AbstractDocument.replace(AbstractDocument.java:698) ~[?:?]
	at javax.swing.text.JTextComponent.setText(JTextComponent.java:1729) ~[?:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.createHeapStackFields(ProjectChoiceTab.java:972) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.buildLinkSettingsPanel(ProjectChoiceTab.java:3597) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.defineWindowsFields(ProjectChoiceTab.java:1940) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab.updateSettings(ProjectChoiceTab.java:550) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectSettingsPanel.UpdateDialog(ProjectSettingsPanel.java:245) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.projectmanager.ProjectManagerView.propertyChange(ProjectManagerView.java:391) ~[filemanager.jar:?]
	at java.beans.PropertyChangeSupport.fire(PropertyChangeSupport.java:343) ~[?:?]
	at java.beans.PropertyChangeSupport.firePropertyChange(PropertyChangeSupport.java:335) ~[?:?]
	at java.beans.PropertyChangeSupport.firePropertyChange(PropertyChangeSupport.java:268) ~[?:?]
	at com.st.microxplorer.util.MXPropertyChangeSupport.firePropertyChange(MXPropertyChangeSupport.java:54) ~[STM32CubeMX.jar:?]
	at com.st.microxplorer.mxsystem.MxSystem.closeConfig(MxSystem.java:900) ~[STM32CubeMX.jar:?]
	at com.st.microxplorer.maingui.MainPanel.closeConfig(MainPanel.java:781) ~[STM32CubeMX.jar:?]
	at com.st.microxplorer.plugins.filemanager.engine.OpenFileManager.loadConfigurationFile(OpenFileManager.java:265) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.filemanager.engine.MainFileManager.userLoadConfig(MainFileManager.java:352) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.filemanager.engine.MainFileManager.userLoadConfig(MainFileManager.java:330) ~[filemanager.jar:?]
	at com.st.microxplorer.plugins.filemanager.FileManagerView.getSpecificTask(FileManagerView.java:246) ~[filemanager.jar:?]
	at com.st.stm32cube.common.mx.editor.CubeMxEditor.getMxTabbedPaneInstance(CubeMxEditor.java:1198) ~[com.st.stm32cube.common.mx_6.12.0.202406281431/:?]
	at com.st.stm32cube.common.mx.editor.CubeMxEditor$12$1.createSwingComponent(CubeMxEditor.java:1068) ~[com.st.stm32cube.common.mx_6.12.0.202406281431/:?]
	at com.st.stm32cube.common.mx.oss.core.awtswtbridge.EmbeddedSwingComposite.doComponentCreation(EmbeddedSwingComposite.java:492) ~[com.st.stm32cube.common.mx.oss_6.12.0.202406281431/:?]
	at com.st.stm32cube.common.mx.oss.core.awtswtbridge.EmbeddedSwingComposite$4.run(EmbeddedSwingComposite.java:291) ~[com.st.stm32cube.common.mx.oss_6.12.0.202406281431/:?]
	at com.st.stm32cube.common.mx.oss.core.awtswtbridge.AwtEnvironment$2.run(AwtEnvironment.java:166) ~[com.st.stm32cube.common.mx.oss_6.12.0.202406281431/:?]
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:318) ~[?:?]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:773) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:720) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:714) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:399) ~[?:?]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:86) ~[?:?]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:742) ~[?:?]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203) ~[?:?]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124) ~[?:?]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113) ~[?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109) ~[?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) ~[?:?]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:90) ~[?:?]
2024-08-28 08:38:58,814 [WARN] ThirdParty:871 - waiting for thirdparty lock release [close project]
2024-08-28 08:38:58,814 [INFO] ThirdParty:873 - entering critical section [close project]
2024-08-28 08:38:58,814 [INFO] ThirdParty:883 - exiting critical section [close project]
2024-08-28 08:38:58,816 [INFO] PinOutPanel:1561 - setPackage(No Configuration,No Configuration)
2024-08-28 08:38:58,819 [INFO] UtilMem:75 - Begin LoadConfig() Used Memory: 719249048 Bytes (926941184)
2024-08-28 08:38:58,820 [INFO] MicroXplorer:468 - Change Database Path : 
2024-08-28 08:38:58,820 [INFO] MicroXplorer:498 - Change Database Version : DB.6.0.120
2024-08-28 08:38:58,820 [INFO] OpenFileManager:332 - Change cursor
2024-08-28 08:38:58,831 [INFO] Mcu:2032 - Initializing MCU STM32L476R(C-E-G)Tx STM32L476RGTx STM32L476RGT6
2024-08-28 08:39:00,087 [INFO] Context:742 - Trying to add GPIOservice into a context  which must be forbidden
2024-08-28 08:39:00,318 [INFO] RtosManager:555 - Registered RTOS mode: class=CMSIS, group=RTOS, mode=CMSIS_V1, owner=FREERTOS
2024-08-28 08:39:00,318 [INFO] RtosManager:555 - Registered RTOS mode: class=CMSIS, group=RTOS2, mode=CMSIS_V2, owner=FREERTOS
2024-08-28 08:39:00,318 [INFO] RtosManager:555 - Registered RTOS mode: class=RTOS, group=Core, mode=CMSIS_V1, owner=FREERTOS
2024-08-28 08:39:00,318 [INFO] RtosManager:555 - Registered RTOS mode: class=RTOS, group=Core, mode=CMSIS_V2, owner=FREERTOS
2024-08-28 08:39:00,318 [WARN] ModelIntegratedComponent:184 - Missing modes for component STMicroelectronics:FreeRTOS:0.0.1:STMicroelectronics:RTOS:FreeRTOS:Core:::10.2.0:
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,322 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,323 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,323 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,323 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,323 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,323 [WARN] ModelIntegratedComponent:63 - No mode defined for component null
2024-08-28 08:39:00,323 [WARN] ModelPack:524 - Component already loaded: STMicroelectronics:HAL Drivers:0.0.0:STMicroelectronics:Device:STMicro_Driver:XSPI:HAL::0.0.1:HAL_XSPI
2024-08-28 08:39:00,354 [INFO] ThirdPartyModel:298 - Start build external matchings
2024-08-28 08:39:00,482 [INFO] ThirdPartyModel:316 - End build external matchings
2024-08-28 08:39:00,748 [INFO] UtilMem:75 - End LoadConfig() Used Memory: 600309632 Bytes (1032847360)
2024-08-28 08:39:00,783 [WARN] ThirdParty:833 - waiting for thirdparty lock release [change project]
2024-08-28 08:39:00,783 [INFO] ThirdParty:835 - entering critical section [change project]
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USBPD 4.1
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-GNSS1 6.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_HOST 2.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FP-SNS-MOTENVWB1 1.4.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-F4 1.1.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics LIBJPEG 8.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-SMBUS 2.1.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_DEVICE 3.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-TCPP 4.1.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-FREERTOS 1.2.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-WB 2.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-F7 1.1.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-L5 2.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_DEVICE 2.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-NFC6 3.1.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FP-SNS-STBOX1 2.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FreeRTOS 0.0.1
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AZRTOS-G0 1.1.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-SAFEA1 1.2.2
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-NFC4 3.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-DPower 1.2.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-SUBG2 5.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics STM32_WPAN 1.0.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :EmbeddedOffice I-CUBE-FS-RTOS 1.0.1
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics lwIP 2.0.3
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics FP-SNS-FLIGHT1 5.0.2
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :Cesanta I-CUBE-Mongoose 7.13.0
2024-08-28 08:39:00,783 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics USB_HOST 1.0.0
2024-08-28 08:39:00,784 [INFO] ThirdParty:1030 - CMSIS Pack Vendor :STMicroelectronics X-CUBE-AI 9.0.0
